v	layers
2.4	Mes
4.73	Mes
5.01	Mes
-5.3	Mes
4.48	Mes
0.28	Mes
5.99	Mes
2.25	Mes
-1.19	Mes
-8.43	Mes
-9.23	Mes
2.09	Mes
-2.69	Mes
5.38	Mes
-8.2	Mes
-7.8	Mes
3.03	Mes
3.29	Mes
-0.09	Mes
4.65	Mes
1.69	Mes
-0.51	Mes
1.7	Mes
0.74	Mes
1.02	Mes
1.02	Mes
-2.69	Mes
-2.3	Mes
0.52	Mes
0.28	Mes
0.25	Mes
-0.07	Mes
-0.97	Mes
-2.86	Mes
3.89	Mes
-0.5	Mes
-0.8	Mes
2.25	Mes
-4.75	Mes
2.91	Mes
-4.48	Mes
-1.18	Mes
1.9	Mes
2.28	Mes
5.35	Mes
5.67	Mes
2.33	Mes
-7.34	Mes
-7.3	Mes
-7.39	Mes
-7.29	Mes
-7.57	Mes
-7.31	Mes
-7.3	Mes
-7.31	Mes
-7.6	Mes
-7.31	Mes
-7.32	Mes
-7.36	Mes
-7.32	Mes
-7.45	Mes
-7.36	Mes
-7.33	Mes
-7.43	Mes
-7.67	Mes
-7.66	Mes
-7.75	Mes
-7.54	Mes
-7.3	Mes
-7.3	Mes
-7.36	Mes
-7.3	Mes
-7.53	Mes
-7.57	Mes
4.63	Mes
4.9	Mes
-4.75	Mes
-0.5	Mes
-0.56	Mes
0.36	Mes
0.48	Mes
-1.78	Mes
-0.8	Mes
-0.27	Mes
2.54	Mes
1.23	Mes
-0.97	Mes
-0.25	Mes
3.24	Mes
0.06	Mes
2.04	Mes
0.66	Mes
4.39	Mes
-1.44	Mes
2.31	Mes
-1.21	Mes
1.73	Mes
2.64	Mes
0.69	Mes
1.92	Mes
-1.12	Mes
-1.03	Mes
-0.41	Mes
0.17	Mes
-0.84	Mes
-7.95	Mes
-5.88	Mes
-9.58	Mes
-8.7	Mes
-8.7	Mes
-1.94	Mes
-2.13	Mes
-5.09	Mes
1.95	Mes
-7.3	Mes
-5.35	Mes
7.17	Mes
5.27	Mes
5.53	Mes
-1.07	Mes
-2.39	Mes
2.34	Mes
-10.5	Mes
-1.12	Mes
-8.45	Mes
-2.68	Mes
-7.22	Mes
-7.21	Mes
-7.22	Mes
-4.87	Mes
-7.26	Mes
-7.87	Mes
-7.67	Mes
-7.35	Mes
-3.81	Mes
-7.62	Mes
-7.45	Mes
-7.34	Mes
-8.42	Mes
-7.34	Mes
-7.34	Mes
-7.31	Mes
-5.86	Mes
-7.47	Mes
-7.27	Mes
-7.39	Mes
-7.24	Mes
-7.54	Mes
4.79	Mes
0.79	Mes
3.6	Mes
-1.36	Mes
-1.68	Mes
7.31	Mes
2.84	Mes
-9.69	Mes
2.06	Mes
-3.23	Mes
-8.94	Mes
-0.51	Mes
1.15	Mes
1.45	Mes
-10.07	Mes
1.92	Mes
-8.41	Mes
-7.89	Mes
-0.34	Mes
0.33	Mes
-2.43	Mes
-8.21	Mes
-8.45	Mes
-7.62	Mes
-8.39	Mes
-8.39	Mes
-8.39	Mes
-8	Mes
-8.03	Mes
-4.78	Mes
2.73	Mes
3.31	Mes
1.03	Mes
2.08	Mes
2.96	Mes
1.54	Mes
5.67	Mes
0.68	Mes
-1.69	Mes
-7.74	Mes
4.89	Mes
-8.71	Mes
-2.95	Mes
3.98	Mes
2.05	Mes
2.65	Mes
-1	Mes
4.86	Mes
2.27	Mes
-5.8	Mes
-2.42	Mes
-7.45	Mes
0.23	Mes
6.38	Mes
-3.5	Mes
4.01	Mes
0.79	Mes
4.15	Mes
-0.95	Mes
5.09	Mes
3.08	Mes
7.12	Mes
2.68	Mes
-6.79	Mes
-2.49	Mes
0.25	Mes
4.34	Mes
7.09	Mes
-1.6	Mes
-8.98	Mes
-8	Mes
-2.76	Mes
2.49	Mes
2.59	Mes
-2.29	Mes
-1.96	Mes
-7.15	Mes
-0.31	Mes
-8.68	Mes
-3.41	Mes
4.77	Mes
-5.39	Mes
0.65	Mes
4.41	Mes
1.06	Mes
1.23	Mes
-5.25	Mes
-3.54	Mes
2.82	Mes
3.63	Mes
2.37	Mes
1.5	Mes
-5.01	Mes
-5.43	Mes
2.83	Mes
2.74	Mes
0.59	Mes
3.69	Mes
-0.44	Mes
-3.74	Mes
3.4	Mes
-0.44	Mes
6.53	Mes
-9.68	Mes
-2.9	Mes
-1.63	Mes
-2.26	Mes
-6.79	Mes
-1.28	Mes
4.53	Mes
-7.06	Mes
2.63	Mes
1.61	Mes
-4.72	Mes
-10.04	Mes
1.05	Mes
3.12	Mes
4.56	Mes
-4.15	Mes
-2.95	Mes
-0.34	Mes
-2.44	Mes
3.98	Mes
5.17	Mes
1.79	Mes
-8.8	Mes
4.01	Mes
-5.52	Mes
-6.05	Mes
-0.09	Mes
-7.92	Mes
8.91	Mes
2.66	Mes
-0.86	Mes
2.9	Mes
-9.57	Mes
-2.38	Mes
0.74	Mes
4.72	Mes
3.26	Mes
3.76	Mes
3.94	Mes
-7.53	Mes
6.86	Mes
-8.93	Mes
1.49	Mes
6.51	Mes
2.59	Mes
2.41	Mes
6.51	Mes
7.11	Mes
-4.68	Mes
3.83	Mes
4.32	Mes
-9.5	Mes
-4.51	Mes
-7.4	Mes
-3.77	Mes
1.6	Mes
-2.67	Mes
-9.33	Mes
3.3	Mes
1.52	Mes
-4.6	Mes
3.14	Mes
4.64	Mes
8.79	Mes
4.23	Mes
4.88	Mes
-5.81	Mes
-9.08	Mes
-2.57	Mes
-8.42	Mes
2.48	Mes
1.2	Mes
3.42	Mes
2.89	Mes
-1.2	Mes
5.63	Mes
1.08	Mes
7.33	Mes
2.09	Mes
3.87	Mes
4.61	Mes
3.91	Mes
4.15	Mes
-7.9	Mes
-1.57	Mes
3.29	Mes
-9.26	Mes
-0.81	Mes
-6.58	Mes
-3.41	Mes
-6.55	Mes
-5.39	Mes
-1.86	Mes
1.12	Mes
2.08	Mes
-6.18	Mes
-1.55	Mes
-5.34	Mes
6.76	Mes
3.81	Mes
5.53	Mes
0.37	Mes
-1.77	Mes
8.51	Mes
3.56	Mes
-0.23	Mes
-2.85	Mes
-0.5	Mes
3.82	Mes
4.74	Mes
-9.55	Mes
-9.55	Mes
-9.39	Mes
3.9	Mes
2.51	Mes
5.75	Mes
3.44	Mes
-7.87	Mes
-7.65	Mes
-6.95	Mes
-7.91	Mes
-7.91	Mes
-7.8	Mes
-8.19	Mes
-1.45	Mes
-7.89	Mes
-8.77	Mes
-8.03	Mes
-7.72	Mes
-7.98	Mes
4	Mes
5.32	Mes
3.74	Mes
-7.86	Mes
0.09	Mes
1.41	Mes
1.71	Mes
2.33	Mes
-7.82	Mes
0.79	Mes
1.78	Mes
0.31	Mes
4.31	Mes
3.81	Mes
6.36	Mes
1.49	Mes
-8.58	Mes
-6.99	Mes
-9.21	Mes
-7.18	Mes
3.17	Mes
-9.27	Mes
0.35	Mes
-5.41	Mes
9.27	Mes
3.77	Mes
3.39	Mes
-0.44	Mes
1.87	Mes
-0	Mes
1.74	Mes
-0.83	Mes
-0.71	Mes
-4.38	Mes
0.44	Mes
0.48	Mes
0.49	Mes
0.07	Mes
2.28	Mes
1.47	Mes
2.92	Mes
2.83	Mes
2.63	Mes
2.06	Mes
1.72	Mes
2.77	Mes
1.43	Mes
0.64	Mes
1.74	Mes
2.66	Mes
4.24	Mes
-6.37	Mes
0.31	Mes
6	Mes
1.24	Mes
-6.72	Mes
6.99	Mes
1.67	Mes
-10.23	Mes
-1.17	Mes
-0.2	Mes
-3.32	Mes
7.41	Mes
6.88	Mes
4.44	Mes
-9.24	Mes
4.24	Mes
0.54	Mes
-9.59	Mes
-9.78	Mes
2.43	Mes
0.49	Mes
5.38	Mes
3.61	Mes
-8	Mes
-2.77	Mes
2.17	Mes
-8.77	Mes
4.06	Mes
-6.13	Mes
6.98	Mes
6.3	Mes
3.16	Mes
-0.24	Mes
1.57	Mes
5.06	Mes
-0.6	Mes
2.46	Mes
-0.99	Mes
1.4	Mes
2.98	Mes
3.65	Mes
-3.57	Mes
2.11	Mes
-1.87	Mes
-0.16	Mes
1.96	Mes
-2.63	Mes
1.82	Mes
2.26	Mes
-4.81	Mes
-9.7	Mes
2.16	Mes
-5.84	Mes
3.05	Mes
3.51	Mes
-1.67	Mes
7.58	Mes
0.25	Mes
2.61	Mes
4.97	Mes
2.19	Mes
7.93	Mes
-5.9	Mes
0.87	Mes
2.52	Mes
1.25	Mes
5.25	Mes
-7.67	Mes
10.21	Mes
1.58	Mes
0.34	Mes
-9.17	Mes
2.6	Mes
-6.87	Mes
-8.12	Mes
3.14	Mes
4.81	Mes
-6.96	Mes
-1.74	Mes
1.57	Mes
-8.13	Mes
-1.2	Mes
-1.82	Mes
0.88	Mes
-11.02	Mes
4.27	Mes
0.65	Mes
0.69	Mes
-3.7	Mes
-2.14	Mes
-6.75	Mes
-1.78	Mes
2.73	Mes
2.44	Mes
3.35	Mes
7.88	Mes
-6.54	Mes
1.1	Mes
-2.38	Mes
2.75	Mes
4.76	Mes
-2.92	Mes
-5.72	Mes
1.02	Mes
4.64	Mes
0.08	Mes
-5.04	Mes
-4.93	Mes
2.52	Mes
-1.66	Mes
0.56	Mes
2.29	Mes
2.98	Mes
-9.8	Mes
3.25	Mes
5.26	Mes
2.03	Mes
0.74	Mes
2.52	Mes
-3.86	Mes
4.91	Mes
1.58	Mes
8.31	Mes
-5.6	Mes
-8.62	Mes
-2.96	Mes
2.45	Mes
5.16	Mes
-8.92	Mes
5.19	Mes
6.13	Mes
1.82	Mes
-7.26	Mes
3.31	Mes
2.18	Mes
2.38	Mes
5.38	Mes
-6.99	Mes
-9.83	Mes
-10.22	Mes
-8.14	Mes
3.95	Mes
-9.38	Mes
-4.15	Mes
3.96	Mes
7.22	Mes
-1.12	Mes
4.51	Mes
6.11	Mes
6.01	Mes
6.92	Mes
3.92	Mes
-0.12	Mes
-5.89	Mes
-1.36	Mes
4.76	Mes
0.57	Mes
2.97	Mes
0.92	Mes
4.17	Mes
1.93	Mes
3.91	Mes
5.36	Mes
-1.46	Mes
4.05	Mes
3.09	Mes
0.3	Mes
-5.09	Mes
-3.63	Mes
-9.6	Mes
4.16	Mes
4.68	Mes
4.46	Mes
-0.87	Mes
5.86	Mes
7.08	Mes
1.84	Mes
-1.97	Mes
0.52	Mes
-2.72	Mes
-4.73	Mes
-10.54	Mes
-8.49	Mes
0.58	Mes
-8.91	Mes
5.58	Mes
3.82	Mes
3.4	Mes
-7.55	Mes
2.4	Mes
-7.59	Mes
1.35	Mes
0.38	Mes
3.59	Mes
5.49	Mes
3.6	Mes
-0.76	Mes
-8.69	Mes
-8.09	Mes
5.76	Mes
-7.26	Mes
-6.77	Mes
-2.32	Mes
3.25	Mes
-7.1	Mes
1.24	Mes
7.01	Mes
6.68	Mes
3.5	Mes
-6.05	Mes
2.31	Mes
2.35	Mes
1.83	Mes
0.23	Mes
9.73	Mes
-9.27	Mes
5.19	Mes
1.71	Mes
1.52	Mes
5.9	Mes
-1.98	Mes
-9.35	Mes
4.55	Mes
-2.29	Mes
3.87	Mes
-7.81	Mes
-6.48	Mes
2.3	Mes
-7.67	Mes
1.96	Mes
4.94	Mes
1.44	Mes
6.86	Mes
2.72	Mes
-9.34	Mes
-1.19	Mes
-7.78	Mes
-2.56	Mes
0.79	Mes
-4.42	Mes
-3.05	Mes
-5.04	Mes
-7.76	Mes
7.72	Mes
-0.48	Mes
6.92	Mes
-1.4	Mes
2.25	Mes
-7.82	Mes
-0.42	Mes
1.08	Mes
-0.31	Mes
4.09	Mes
-0.29	Mes
-9.01	Mes
1.08	Mes
8.74	Mes
3.5	Mes
4.22	Mes
1.12	Mes
2.85	Mes
3.16	Mes
2.73	Mes
1.06	Mes
-5.11	Mes
-0.27	Mes
5.55	Mes
1.54	Mes
6.9	Mes
7.14	Mes
-3.71	Mes
3.61	Mes
-0.62	Mes
2.28	Mes
0.14	Mes
-4.67	Mes
-9.66	Mes
4.86	Mes
3.94	Mes
8.35	Mes
1.45	Mes
1.11	Mes
2.64	Mes
-8.68	Mes
3.21	Mes
3.56	Mes
6.34	Mes
0.3	Mes
-7.58	Mes
-8.86	Mes
1.18	Mes
5.92	Mes
2.15	Mes
-2.92	Mes
-9.79	Mes
0.34	Mes
2.8	Mes
9.99	Mes
1.72	Mes
3.93	Mes
1.18	Mes
0.99	Mes
-7.01	Mes
-6.38	Mes
-6.59	Mes
-4.91	Mes
-3.37	Mes
-9.15	Mes
-7.27	Mes
-6.3	Mes
-8.69	Mes
-9.83	Mes
2.03	Mes
2.46	Mes
6.46	Mes
2.17	Mes
-7.3	Mes
-5.33	Mes
-5.33	Mes
3.15	Mes
-1.58	Mes
0.76	Mes
-3.03	Mes
2.15	Mes
3.66	Mes
-2.31	Mes
3.53	Mes
-6.6	Mes
-10.32	Mes
6.45	Mes
4.21	Mes
-8.9	Mes
-5.6	Mes
-2.75	Mes
2.08	Mes
6.22	Mes
2.69	Mes
1.51	Mes
1.15	Mes
2.86	Mes
-7.69	Mes
-9.18	Mes
-3.46	Mes
-9.02	Mes
3.35	Mes
6.86	Mes
1.95	Mes
6.74	Mes
4.29	Mes
5.07	Mes
6.44	Mes
-0.3	Mes
4.21	Mes
-0.59	Mes
-6.16	Mes
1.74	Mes
4.93	Mes
-3.84	Mes
2.76	Mes
0.89	Mes
4.88	Mes
3.1	Mes
-2.74	Mes
-1.25	Mes
1.88	Mes
0.56	Mes
5.05	Mes
2.61	Mes
-6.68	Mes
3.26	Mes
6.57	Mes
3.89	Mes
2.99	Mes
-7.79	Mes
0.18	Mes
-5.61	Mes
-8.21	Mes
-8.91	Mes
-10.85	Mes
-3.74	Mes
-6.09	Mes
3.24	Mes
-4.28	Mes
-0.22	Mes
-1.4	Mes
-4.03	Mes
-4.5	Mes
-7.39	Mes
-8.36	Mes
-9.31	Mes
-7.98	Mes
-7.08	Mes
1.52	Mes
4.18	Mes
-6.16	Mes
-3.9	Mes
-2.83	Mes
3.53	Mes
-4.85	Mes
-3.36	Mes
4.71	Mes
-3.8	Mes
1.13	Mes
-8.18	Mes
-9.57	Mes
-8.93	Mes
-0.29	Mes
6.37	Mes
-8.07	Mes
-5.31	Mes
3.41	Mes
2.95	Mes
-0.48	Mes
-3.59	Mes
-5.98	Mes
-8.97	Mes
-7.34	Mes
-7.86	Mes
-7	Mes
-6.89	Mes
-6.95	Mes
-6.97	Mes
-6.98	Mes
-9.12	Mes
-9.33	Mes
-1.88	Mes
-4.66	Mes
3.38	Mes
8.22	Mes
4.97	Mes
4.62	Mes
4.24	Mes
-1.49	Mes
3.82	Mes
3.69	Mes
6.95	Mes
5.58	Mes
2.83	Mes
0.18	Mes
-1.34	Mes
3.45	Mes
1.67	Mes
5.92	Mes
-8.35	Mes
2.98	Mes
2.16	Mes
2.46	Mes
5.11	Mes
1.77	Mes
-0.71	Mes
4.14	Mes
3.08	Mes
3.66	Mes
1.55	Mes
-10.1	Mes
-9.11	Mes
3.64	Mes
-8.05	Mes
5.51	Mes
-1.7	Mes
-8.13	Mes
4.68	Mes
8.1	Mes
6.14	Mes
3.82	Mes
-1.8	Mes
-5.71	Mes
-7.7	Mes
-6.96	Mes
-6.58	Mes
-7.8	Mes
-8.45	Mes
-7.78	Mes
-7.55	Mes
-1.23	Mes
-7.05	Mes
-6.26	Mes
-6.36	Mes
-6.91	Mes
-9.14	Mes
-9.01	Mes
-6.96	Mes
-7.37	Mes
1.72	Mes
-0.91	Mes
1.78	Mes
-7.02	Mes
-6.75	Mes
1.31	Mes
2.22	Mes
-1.87	Mes
8.15	Mes
5.57	Mes
7.48	Mes
2.3	Mes
2.31	Mes
3.44	Mes
3.28	Mes
0.37	Mes
5.76	Mes
3.25	Mes
4.12	Mes
3.2	Mes
7.19	Mes
4.73	Mes
1.71	Mes
-0.2	Mes
6.76	Mes
5.37	Mes
4.55	Mes
8.93	Mes
-5.58	Mes
1.01	Mes
4.04	Mes
-7.76	Mes
-2.48	Mes
1.29	Mes
-3.58	Mes
-1.1	Mes
4.24	Mes
1.38	Mes
1.42	Mes
-6.39	Mes
-0.45	Mes
-10.13	Mes
-10.55	Mes
5.61	Mes
-2.25	Mes
1.92	Mes
1.02	Mes
-5.56	Mes
-7.8	Mes
4.42	Mes
-3.17	Mes
-9.54	Mes
-8.78	Mes
2.38	Mes
2.96	Mes
-4.09	Mes
3.44	Mes
-1.66	Mes
4.68	Mes
0.76	Mes
-0.5	Mes
-5.06	Mes
4.62	Mes
3.71	Mes
-8.21	Mes
4.99	Mes
8.7	Mes
4.88	Mes
5.04	Mes
-4.89	Mes
3.19	Mes
2.79	Mes
4.08	Mes
-0.57	Mes
-4.02	Mes
-7.93	Mes
-2.67	Mes
0.23	Mes
-0.12	Mes
0.49	Mes
-4.02	Mes
1.21	Mes
2.96	Mes
-1.98	Mes
-7.37	Mes
-7.49	Mes
-8.45	Mes
-4.45	Mes
-7.44	Mes
-7.23	Mes
-7.46	Mes
-7.34	Mes
-7.4	Mes
-7.32	Mes
-7.38	Mes
-7.31	Mes
-7.35	Mes
-7.96	Mes
-9.43	Mes
1.87	Mes
3.49	Mes
-3.35	Mes
5.38	Mes
4.41	Mes
3.21	Mes
3.86	Mes
-2.26	Mes
-2.84	Mes
-8.63	Mes
1.81	Mes
2.08	Mes
0.43	Mes
7.3	Mes
3.35	Mes
1.77	Mes
5.95	Mes
4.73	Mes
5.12	Mes
3.73	Mes
3.46	Mes
-5.81	Mes
3.57	Mes
-7.89	Mes
-7.52	Mes
-9.47	Mes
-2.11	Mes
1.75	Mes
4.07	Mes
3.46	Mes
0.46	Mes
-3.92	Mes
4.21	Mes
2.95	Mes
-0.47	Mes
2.41	Mes
-6.64	Mes
3.19	Mes
3.86	Mes
-0.1	Mes
-5.89	Mes
-8.02	Mes
3.03	Mes
5.99	Mes
1.91	Mes
2.51	Mes
-5.08	Mes
-7.86	Mes
2.67	Mes
-8.91	Mes
-0.15	Mes
-3.2	Mes
2.56	Mes
1.9	Mes
-3.81	Mes
-5.39	Mes
-6.16	Mes
-7.87	Mes
-4.18	Mes
4.31	Mes
3.05	Mes
-4.79	Mes
3.99	Mes
-7.61	Mes
-3.64	Mes
-0.1	Mes
2.09	Mes
-1.68	Mes
4.38	Mes
-1.93	Mes
-10.21	Mes
-5.79	Mes
-7.63	Mes
-7.54	Mes
3.32	Mes
-1.38	Mes
-0.07	Mes
5.1	Mes
2.89	Mes
3.71	Mes
1.75	Mes
0.58	Mes
-4.16	Mes
5.38	Mes
-4	Mes
-1.68	Mes
5.03	Mes
3.73	Mes
5.02	Mes
-0.15	Mes
-1.13	Mes
-1.75	Mes
-0.77	Mes
0.81	Mes
-9.27	Mes
-1.66	Mes
5.03	Mes
-8.39	Mes
-4.22	Mes
5.36	Mes
2.39	Mes
6.2	Mes
5.61	Mes
-4.39	Mes
4.07	Mes
0.81	Mes
-1	Mes
0.34	Mes
2.9	Mes
3.31	Mes
-6.85	Mes
-8.73	Mes
-5.18	Mes
1.05	Mes
-1.08	Mes
-1.91	Mes
2.46	Mes
-9.47	Mes
-8.33	Mes
2.03	Mes
4.24	Mes
4.23	Mes
1.16	Mes
0.31	Mes
-7.52	Mes
-7.95	Mes
3.81	Mes
3.31	Mes
4.29	Mes
3.65	Mes
-1.77	Mes
-0.25	Mes
-6.01	Mes
4.34	Mes
-2.91	Mes
0.71	Mes
-7.14	Mes
-9.12	Mes
2.73	Mes
-10.24	Mes
-1.62	Mes
0.81	Mes
-4.93	Mes
0.61	Mes
-0.82	Mes
2.97	Mes
-0.78	Mes
1.35	Mes
1.34	Mes
-8.3	Mes
3.66	Mes
1.01	Mes
3.75	Mes
4.87	Mes
5.81	Mes
2.36	Mes
5.48	Mes
-5.55	Mes
5.57	Mes
0.52	Mes
-8.86	Mes
-6.31	Mes
-3.38	Mes
-8.01	Mes
4.27	Mes
-7.31	Mes
-8.33	Mes
-7.25	Mes
2.29	Mes
1.16	Mes
7.86	Mes
5.47	Mes
-3.37	Mes
2.78	Mes
4.32	Mes
3.94	Mes
1.89	Mes
-1.12	Mes
-2.06	Mes
-3.32	Mes
7.71	Mes
-8.66	Mes
-8.67	Mes
-5.88	Mes
2.48	Mes
-3.77	Mes
-0.29	Mes
-9.14	Mes
-0.61	Mes
3.54	Mes
2.97	Mes
0.73	Mes
1.13	Mes
3.63	Mes
1.48	Mes
7.38	Mes
2.2	Mes
3.28	Mes
-0.31	Mes
-0.29	Mes
2.25	Mes
2.45	Mes
-9.84	Mes
-1.84	Mes
-9.5	Mes
-1.67	Mes
4.28	Mes
3.57	Mes
4.97	Mes
3.38	Mes
0.63	Mes
0.25	Mes
-8.35	Mes
-0.4	Mes
5.65	Mes
7.5	Mes
-1.39	Mes
-8.84	Mes
3.44	Mes
-0	Mes
0.57	Mes
-9.06	Mes
-4.62	Mes
-3.27	Mes
-2.66	Mes
3.9	Mes
3.76	Mes
0.85	Mes
5.3	Mes
-9.08	Mes
-9.54	Mes
-9.54	Mes
-1.11	Mes
5.34	Mes
-6	Mes
0.55	Mes
-3.72	Mes
4.11	Mes
4.55	Mes
-4.64	Mes
-2.25	Mes
-8.85	Mes
1.22	Mes
4.22	Mes
1.12	Mes
-7.95	Mes
-9.35	Mes
0.5	Mes
0.89	Mes
5.95	Mes
0.38	Mes
2.93	Mes
-9.1	Mes
-1.63	Mes
4.49	Mes
-3.6	Mes
-4.21	Mes
-7.32	Mes
5.87	Mes
5.36	Mes
3.68	Mes
2.98	Mes
1.55	Mes
1.77	Mes
0.55	Mes
-8.55	Mes
-9.53	Mes
-9.52	Mes
2.4	Mes
-0.08	Mes
-2.27	Mes
0.07	Mes
4.39	Mes
-3.19	Mes
-9.47	Mes
-5.44	Mes
-6.42	Mes
-3.34	Mes
9.02	Mes
1.95	Mes
4.13	Mes
-1.06	Mes
1.92	Mes
-7.65	Mes
-0.81	Mes
0.81	Mes
-6.65	Mes
2.71	Mes
1.36	Mes
-9.11	Mes
3.59	Mes
3.25	Mes
4.05	Mes
0.55	Mes
-4	Mes
3.61	Mes
3.89	Mes
1.15	Mes
-5.72	Mes
-9.09	Mes
3.48	Mes
-9.13	Mes
-5.01	Mes
-4.23	Mes
-9.11	Mes
0.87	Mes
6.5	Mes
2.57	Mes
-8.58	Mes
4.48	Mes
-2.68	Mes
2.45	Mes
-9.03	Mes
-9.54	Mes
-3.24	Mes
6.17	Mes
-3.81	Mes
7.26	Mes
4.62	Mes
0.69	Mes
4.35	Mes
-6.46	Mes
3.21	Mes
-0.17	Mes
-8.99	Mes
-2.81	Mes
1.56	Mes
-6.63	Mes
-9.49	Mes
4.64	Mes
1.89	Mes
-1.79	Mes
3.97	Mes
-0.92	Mes
-0.55	Mes
0.43	Mes
3.13	Mes
-0.95	Mes
-0.84	Mes
-6.51	Mes
-2.67	Mes
3.97	Mes
-3.6	Mes
-1.49	Mes
3	Mes
-2.69	Mes
8.51	Mes
0.96	Mes
-7.46	Mes
0.67	Mes
2.22	Mes
-1.59	Mes
-0.92	Mes
3.75	Mes
8.28	Mes
-0.97	Mes
7.76	Mes
-6.55	Mes
4.34	Mes
3.57	Mes
-5.43	Mes
-9.58	Mes
3.4	Mes
-7.09	Mes
0.82	Mes
6.45	Mes
-1.61	Mes
-5.85	Mes
8.3	Mes
-0.7	Mes
2.9	Mes
3.45	Mes
-2.18	Mes
7.53	Mes
7.9	Mes
6.63	Mes
-0.28	Mes
-2.29	Mes
-0.59	Mes
2.25	Mes
-7.6	Mes
3.79	Mes
4.18	Mes
4.77	Mes
-2.4	Mes
-0.58	Mes
2.72	Mes
2.17	Mes
6.4	Mes
-0.25	Mes
-8.45	Mes
-9.06	Mes
-0.77	Mes
-5.16	Mes
1.07	Mes
-5.31	Mes
-2.21	Mes
-9.19	Mes
8.13	Mes
5.21	Mes
1.16	Mes
-9.44	Mes
5.1	Mes
6.72	Mes
-6.8	Mes
3.13	Mes
-3.48	Mes
-9.62	Mes
-6.79	Mes
-0.86	Mes
7.76	Mes
3.37	Mes
4.04	Mes
0.77	Mes
-8.43	Mes
5.56	Mes
1.39	Mes
-3.61	Mes
-8.95	Mes
-9.65	Mes
-8.93	Mes
-8.97	Mes
-0.19	Mes
4.13	Mes
2.32	Mes
1.3	Mes
-2.9	Mes
4.42	Mes
1.62	Mes
-0.81	Mes
1.48	Mes
-8.74	Mes
-0.44	Mes
4.88	Mes
1.18	Mes
-2.94	Mes
3.18	Mes
5.02	Mes
4.9	Mes
-2.93	Mes
-8.6	Mes
-7.32	Mes
2.53	Mes
-7.73	Mes
1.76	Mes
-6.15	Mes
1.95	Mes
2.36	Mes
3.38	Mes
8.5	Mes
1.98	Mes
3.14	Mes
5.7	Mes
1.08	Mes
-0.5	Mes
-5	Mes
3.91	Mes
-8.72	Mes
-8.44	Mes
-7.98	Mes
-8.44	Mes
3.81	Mes
2.61	Mes
-0.76	Mes
3.38	Mes
-8.39	Mes
-8.63	Mes
-7.69	Mes
-1.85	Mes
-9	Mes
2.62	Mes
-10.6	Mes
-10.65	Mes
-3.93	Mes
1.09	Mes
-1	Mes
-0.59	Mes
2.34	Mes
-9.66	Mes
-2.85	Mes
-7.73	Mes
-1.24	Mes
4.75	Mes
3.22	Mes
-2.65	Mes
-1.76	Mes
-8.55	Mes
0.46	Mes
-10.21	Mes
-6.78	Mes
-9.45	Mes
-3.27	Mes
1.15	Mes
-7.22	Mes
-2.38	Mes
-4.37	Mes
0.37	Mes
-6.34	Mes
-9.44	Mes
-6.92	Mes
-7.18	Mes
-7.65	Mes
-7.15	Mes
-8.71	Mes
-8.15	Mes
3.82	Mes
-7.26	Mes
-1.31	Mes
-7.24	Mes
-7.12	Mes
-2.56	Mes
-7.26	Mes
-6.24	Mes
-3.22	Mes
-7.12	Mes
3.51	Mes
1.58	Mes
-0.04	Mes
-7.56	Mes
0.13	Mes
-1.75	Mes
-0.24	Mes
6.23	Mes
6.41	Mes
5.71	Mes
3.6	Mes
0.77	Mes
-8.81	Mes
-1.24	Mes
0.32	Mes
6.75	Mes
-1.7	Mes
-1.08	Mes
-3.25	Mes
-0.49	Mes
-8.14	Mes
-5.76	Mes
1.08	Mes
5.48	Mes
4.88	Mes
7.72	Mes
1.51	Mes
4.71	Mes
3.83	Mes
-8.05	Mes
-1.06	Mes
5.84	Mes
-7.64	Mes
4.73	Mes
2.45	Mes
-9.46	Mes
4.7	Mes
3.12	Mes
2.17	Mes
5.01	Mes
1.01	Mes
2.12	Mes
1.42	Mes
4.59	Mes
7.88	Mes
3.41	Mes
0.22	Mes
2.14	Mes
1.96	Mes
2.69	Mes
-6.12	Mes
0.45	Mes
2.88	Mes
3.15	Mes
4.31	Mes
10.29	Mes
3.87	Mes
-7.78	Mes
-9.62	Mes
2.09	Mes
-7.9	Mes
-8.11	Mes
-8.73	Mes
-9.16	Mes
-7.63	Mes
-8.48	Mes
-8.44	Mes
-8.48	Mes
-8.61	Mes
-7.93	Mes
-4.26	Mes
1.83	Mes
5.8	Mes
-1.79	Mes
6.64	Mes
-9.91	Mes
4.63	Mes
-7.51	Mes
-5.51	Mes
-0.55	Mes
-3.23	Mes
-7.76	Mes
1	Mes
2.82	Mes
-0.93	Mes
-5.97	Mes
-8.93	Mes
-3.71	Mes
-9.43	Mes
-6.1	Mes
-6.78	Mes
-4.09	Mes
-4.81	Mes
-1.18	Mes
1.86	Mes
-5.54	Mes
1.61	Mes
3.99	Mes
4.87	Mes
3	Mes
0.97	Mes
5.35	Mes
3.71	Mes
2.93	Mes
7.73	Mes
-1.22	Mes
7.83	Mes
-3.01	Mes
-0.01	Mes
-8.15	Mes
-3.7	Mes
1.8	Mes
-2.23	Mes
2.02	Mes
2.18	Mes
-8.56	Mes
-0.82	Mes
5.39	Mes
0.38	Mes
-2.48	Mes
4.89	Mes
7.79	Mes
2	Mes
